b,eta,kappa,a_h,mu,omega,a_d,D,alpha,rho,delta,Id,Ic,Iw
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.37755102040816324,0.004950846299461609,0,3.305956564278134e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.37755102040816324,0.0049756017468070395,0,2.4389050261239557e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.37755102040816324,0.004979359730289787,0,4.02274183120705e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.37755102040816324,0.004997028647984589,0,2.961828844577373e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.37755102040816324,0.004944249551018623,0,3.982157170496234e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.37755102040816324,0.0049706004886903256,0,2.9390396989834335e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.37755102040816324,0.004978593479636583,0,4.8537882395774234e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.37755102040816324,0.004996416685839528,0,3.573816158270779e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.37755102040816324,0.004936322040720093,0,4.7948436552804284e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.37755102040816324,0.004964584003773699,0,3.540698716813475e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.37755102040816324,0.004977668414146229,0,5.856312221475499e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.37755102040816324,0.0049956783999344275,0,4.312131969869116e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.37755102040816324,0.00492679943032045,0,5.7707495236915606e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.37755102040816324,0.004957350870006697,0,4.2640246494172463e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.37755102040816324,0.0049765524897410944,0,7.065600134540877e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.37755102040816324,0.004994787772835758,0,5.202795462167033e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.37755102040816324,0.004915372385521791,0,6.94148118633277e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.37755102040816324,0.004948661752519758,0,5.132951259023389e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.37755102040816324,0.004975206792214928,0,8.524163075784296e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.37755102040816324,0.0049937134482298485,0,6.277163388788528e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.37755102040816324,0.00490167604248853,0,8.34425712774106e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.37755102040816324,0.004938233198164254,0,6.17582431048175e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.37755102040816324,0.00497358037393166,0,1.0283179984029872e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.37755102040816324,0.004992417669129931,0,7.572994130744299e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.37755102040816324,0.0048852787457666766,0,1.002266100224615e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.37755102040816324,0.004925730958318584,0,7.4260688215789e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.37755102040816324,0.004971619521305934,0,1.2404258483569872e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.37755102040816324,0.004990854939177614,0,9.135786820336586e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.37755102040816324,0.004865684033920477,0,1.202743305722781e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.37755102040816324,0.004910762282108522,0,8.922960650184459e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.37755102040816324,0.004969253006706899,0,1.4961495993910702e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.37755102040816324,0.0049889705292258685,0,1.1020272028397959e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.37755102040816324,0.0048423115087890935,0,1.4417176756947297e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.37755102040816324,0.0048928689956241325,0,1.071231730890303e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.37755102040816324,0.004966397418333455,0,1.8043967064792984e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.37755102040816324,0.004986698589510387,0,1.329230099814466e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.37755102040816324,0.004814497395798988,0,1.7258969185125184e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.37755102040816324,0.004871519811309637,0,1.284726807769023e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.37755102040816324,0.00496295190842892,0,2.1758657387530422e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.37755102040816324,0.00498395995551093,0,1.6031042164601854e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.37755102040816324,0.00478148790178569,0,2.0628712899170296e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.37755102040816324,0.0048461039534276355,0,1.538889092263986e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.37755102040816324,0.004958794643261822,0,2.6233937431497368e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.37755102040816324,0.004980659538297753,0,1.9331587576496825e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.37755102040816324,0.004742438700514545,0,2.46111185330082e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.37755102040816324,0.004815926524784922,0,1.8406675706937337e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.37755102040816324,0.00495377835144273,0,3.162365101665043e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.37755102040816324,0.004976683227070385,0,2.3308049716961994e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.37755102040816324,0.004696419355490847,0,2.929911501264014e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.37755102040816324,0.004780206721396558,0,2.1978702879074064e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.37755102040816324,0.004947728114683351,0,3.811190693949409e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.37755102040816324,0.0049718942396781455,0,2.8097215574378266e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.37755102040816324,0.004642427736217404,0,3.4792491298050597e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.37755102040816324,0.004738080632546362,0,2.619136320191421e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.37755102040816324,0.004940430916834491,0,4.591863194274169e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.37755102040816324,0.004966128859536517,0,3.386280652030508e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.37755102040816324,0.00457940902961624,0,4.1195526651985256e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.37755102040816324,0.0046886105506398134,0,3.1138427167952653e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.37755102040816324,0.004931631886771414,0,5.5305986070979013e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.37755102040816324,0.0049591914503717294,0,4.080046156139139e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.37755102040816324,0.004506292932169902,0,4.861342092285444e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.37755102040816324,0.004630802732002275,0,3.6919268117995046e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.37755102040816324,0.004921025423756772,0,6.658561939068065e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.37755102040816324,0.004950848732154678,0,4.9143466519764314e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.37755102040816324,0.004422042037018366,0,5.71473927887019e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.37755102040816324,0.004563635769144339,0,4.36360255964969e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.37755102040816324,0.004908246278483691,0,8.012690428875866e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.37755102040816324,0.00494082323923551,0,5.916929081645928e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.37755102040816324,0.0043257152226970335,0,6.688839046158915e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.37755102040816324,0.004486101203490089,0,5.138954385085269e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.37755102040816324,0.004892859256719409,0,9.636584138793414e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.37755102040816324,0.004928785927017473,0,7.120698259689757e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.37755102040816324,0.004216544010486296,0,7.790971469869817e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.37755102040816324,0.004397257460651984,0,6.027397840196386e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.37755102040816324,0.004874348313019995,0,1.1581468062953738e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.37755102040816324,0.004914348097268116,0,8.564524234885817e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.37755102040816324,0.00409401638378521,0,9.02589710214545e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.37755102040816324,0.0042962949061726,0,7.037029065124757e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.37755102040816324,0.004852105375906323,0,1.3907174177980568e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.37755102040816324,0.004897052473487191,0,1.029413472572976e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.37755102040816324,0.003957961793635291,0,0.001039500226346542
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.37755102040816324,0.004182610580397528,0,8.173877474327249e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.37755102040816324,0.004825419565377907,0,1.668309128310502e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.37755102040816324,0.004876364317521543,0,1.2363003343667764e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.37755102040816324,0.0038086242737113787,0,0.0011895613925662091
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.37755102040816324,0.004055885342122754,0,9.441134320342109e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.37755102040816324,0.004793468548521514,0,1.9988980913777043e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.37755102040816324,0.004851662256635731,0,1.483326688323048e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.37755102040816324,0.0036467150286963058,0,0.001352050835719778
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.37755102040816324,0.003916154462082472,0,0.0010838446803375609
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.37755102040816324,0.00475531335628653,0,2.3915538171931296e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.37755102040816324,0.004822230447967068,0,1.7776508675278256e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.37755102040816324,0.00347342884300602,0,0.0015257760423416668
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.37755102040816324,0.003763867887617091,0,0.0012361315424859458
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.37755102040816324,0.004709899130441682,0,2.856449943908841e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.37755102040816324,0.004787252484391262,0,2.127436810979971e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.37755102040816324,0.0032904208742839656,0,0.0017090960587330807
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.37755102040816324,0.003599917882882697,0,0.0014000817591498253
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.37755102040816324,0.004656064773139052,0,3.4048038777084256e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.37755102040816324,0.004745808901138115,0,2.5418789871182963e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.37755102040816324,0.0030997455592443835,0,0.0018999788178107042
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.37755102040816324,0.003425639928506951,0,0.0015743598599081943
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.37755102040816324,0.00459256409635952,0,4.04871576873063e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.37755102040816324,0.0046968808981381295,0,3.031165186447539e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.37755102040816324,0.0029037553852932067,0,0.002096097469116287
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.37755102040816324,0.0032427731920057104,0,0.0017572266909188982
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.37755102040816324,0.004518101411615707,0,4.800867153215105e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.37755102040816324,0.004639361805368335,0,3.606361880894362e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.37755102040816324,0.0027049784677708392,0,0.0022949482767628307
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.37755102040816324,0.003053390393240992,0,0.0019466095463812757
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.37755102040816324,0.00443138384374202,0,5.674044728631098e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.37755102040816324,0.004572081013225914,0,4.279174960247384e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.37755102040816324,0.0025059867088174192,0,0.002493979383182177
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.37755102040816324,0.0028597932751078343,0,0.0021402066960068173
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.37755102040816324,0.004331194259480255,0,6.680431828791992e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.37755102040816324,0.00449384314549938,0,5.061558018937195e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.37755102040816324,0.0023092700781884024,0,0.0026907153660963557
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.37755102040816324,0.002664405241919938,0,0.002335594745328327
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.37755102040816324,0.004216482287491961,0,7.830685143197602e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.37755102040816324,0.004403485225406658,0,5.965140730402482e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.37755102040816324,0.0021171240543831206,0,0.0028828701641015935
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.37755102040816324,0.0024696333679652296,0,0.0025303666268658757
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.37755102040816324,0.004086479348946867,0,9.132742879913522e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.37755102040816324,0.0042999539490292905,0,7.000456129051577e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.37755102040816324,0.00193156724222923,0,0.003068430638686754
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.37755102040816324,0.00227778249785508,0,0.002722217500230216
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.37755102040816324,0.003940828888484505,0,0.0010590459043468585
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.37755102040816324,0.0041824078213062365,0,8.175919244342534e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.37755102040816324,0.0017542861647613969,0,0.0032457131203377045
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.37755102040816324,0.0020909322849082222,0,0.0029090677144477176
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,268269.57952797273,0.37755102040816324,0.0037797178999174515,0,0.0012202234214498278
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,268269.57952797273,0.37755102040816324,0.0040503265286031395,0,9.49673335339196e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,268269.57952797273,0.37755102040816324,0.0015866020102892962,0,0.003413397768478424
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,268269.57952797273,0.37755102040816324,0.0019108997735912975,0,0.0030891002262135713
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,323745.754281764,0.37755102040816324,0.0036040064106996755,0,0.0013959683545391227
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,323745.754281764,0.37755102040816324,0.003903640893710834,0,0.001096359039789849
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,323745.754281764,0.37755102040816324,0.0014294700672905765,0,0.003570529870233839
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,323745.754281764,0.37755102040816324,0.001739162797253151,0,0.0032608372026939857
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,390693.99370546127,0.37755102040816324,0.003415309429872561,0,0.0015846806695035387
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,390693.99370546127,0.37755102040816324,0.0037428462088304956,0,0.0012571537617726638
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,390693.99370546127,0.37755102040816324,0.001283502694432745,0,0.0037164972895833218
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,390693.99370546127,0.37755102040816324,0.001576870093472185,0,0.003423129906515147
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,471486.63634573895,0.37755102040816324,0.003216011718340462,0,0.0017839847640109662
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,471486.63634573895,0.37755102040816324,0.003569071513194025,0,0.0014309284751823372
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,471486.63634573895,0.37755102040816324,0.0011489794555768896,0,0.003851020540753516
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,471486.63634573895,0.37755102040816324,0.0014248340291858693,0,0.0035751659708115045
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,568986.6029018293,0.37755102040816324,0.0030091843602397927,0,0.001990814519504946
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,568986.6029018293,0.37755102040816324,0.0033841349100517015,0,0.0016158650858935726
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,568986.6029018293,0.37755102040816324,0.0010259157121497017,0,0.003974084287104883
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,568986.6029018293,0.37755102040816324,0.001283540942818851,0,0.0037164590571806566
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,686648.8450042998,0.37755102040816324,0.002798403949197488,0,0.0022015957355233625
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,686648.8450042998,0.37755102040816324,0.0031904771930408296,0,0.0018095228057306355
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,686648.8450042998,0.37755102040816324,9.140796825659961e-4,0,0.00408592031730202
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,686648.8450042998,0.37755102040816324,0.0011531948821328448,0,0.003846805117867057
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,828642.7728546843,0.37755102040816324,0.0025874562042375398,0,0.002412543718856816
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,828642.7728546843,0.37755102040816324,0.002991037769574283,0,0.0020089622301091513
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,828642.7728546843,0.37755102040816324,8.130598404434953e-4,0,0.004186940159537022
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,828642.7728546843,0.37755102040816324,0.0010337507582179912,0,0.0039662492417820916
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1e6,0.37755102040816324,0.0023800280747019588,0,0.0026199719094511056
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1e6,0.37755102040816324,0.0027890422492042326,0,0.0022109577507280222
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1e6,0.37755102040816324,7.222892751438049e-4,0,0.004277710724853866
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1e6,0.37755102040816324,9.249629684796913e-4,0,0.00407503703152026
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,100,0.3877551020408163,0.00498251834474978,0,6.009253530194152e-7
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,100,0.3877551020408163,0.004999547226440158,0,4.4315071048494804e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,100,0.3877551020408163,0.0049772257847921775,0,6.000112992757126e-6
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,100,0.3877551020408163,0.004995564068739,0,4.42637136801585e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,120.67926406393289,0.3877551020408163,0.004982399993069183,0,7.251741697823358e-7
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,120.67926406393289,0.3877551020408163,0.004999455600975729,0,5.347799380565911e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,120.67926406393289,0.3877551020408163,0.0049760152532434335,0,7.23843538381434e-6
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,120.67926406393289,0.3877551020408163,0.00499465013442474,0,5.340322369032915e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,145.63484775012444,0.3877551020408163,0.0049822619982068505,0,8.751081234898307e-7
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,145.63484775012444,0.3877551020408163,0.004999345033140427,0,6.453523722559938e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.3877551020408163,0.004974560225138506,0,8.731712211531163e-6
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.3877551020408163,0.004993547838122275,0,6.442638822728157e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.3877551020408163,0.00498209526721315,0,1.0560347290976998e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.3877551020408163,0.00499921160804643,0,7.787830114983473e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.3877551020408163,0.004972805607680389,0,1.0532156107633202e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.3877551020408163,0.004992218515852562,0,7.771985343192675e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.3877551020408163,0.004981894256012281,0,1.274358254897288e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.3877551020408163,0.004999050602330004,0,9.397954394857483e-7
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.3877551020408163,0.0049706905148713025,0,1.2702555966445167e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.3877551020408163,0.004990615638448029,0,9.374891941249218e-6
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.3877551020408163,0.0049816518425179895,0,1.5378041883386138e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.3877551020408163,0.004998856317401286,0,1.1340884348736364e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.3877551020408163,0.004968141353442995,0,1.5318344835398956e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.3877551020408163,0.004988683245134641,0,1.1307320320075908e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.3877551020408163,0.004981359099944269,0,1.8556905682547208e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.3877551020408163,0.004998621873483559,0,1.368536696474811e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.3877551020408163,0.004965069441944113,0,1.8470057107002572e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.3877551020408163,0.0049863540767390285,0,1.3636526181590552e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,372.7593720314938,0.3877551020408163,0.004981005820415251,0,2.2392586697456107e-6
