b,eta,kappa,a_h,mu,omega,a_d,D,alpha,rho,delta,Id,Ic,Iw
2.5e-5,200,50,1,120679.26406393289,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004974366127600823,2.4755394370504866e-5,0
2.5e-5,150,50,1,132571.1365590108,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002073508956946031,1.9149298391158136e-5,0
2.5e-5,200,50,1,132571.1365590108,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004971955270055919,2.7182760461608854e-5,0
2.5e-5,150,50,1,145634.84775012443,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0020954049728231926,2.1222734570970038e-5,0
2.5e-5,200,50,1,145634.84775012443,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004969308697395554,2.9846748244339106e-5,0
2.5e-5,150,50,1,159985.87196060573,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0021195326990377716,2.3538723181718713e-5,0
2.5e-5,200,50,1,159985.87196060573,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004966404159943461,3.277030324834969e-5,0
2.5e-5,150,50,1,175751.06248547928,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0021461210243799832,2.612888207090836e-5,0
2.5e-5,200,50,1,175751.06248547928,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004963216475123579,3.5978334767579814e-5,0
2.5e-5,150,50,1,193069.77288832495,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002175401209232991,2.902888642241568e-5,0
2.5e-5,200,50,1,193069.77288832495,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004959718388716028,3.949813491183604e-5,0
2.5e-5,150,50,1,212095.08879201926,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0022076948274151235,3.228151013699374e-5,0
2.5e-5,200,50,1,212095.08879201926,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004955880098032258,4.335953425024976e-5,0
2.5e-5,150,50,1,232995.1810515372,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0022432672575504816,3.593367579842846e-5,0
2.5e-5,200,50,1,232995.1810515372,1,0.8571428571428571,1,0.1111111111111111,0,0,0.00495166907032262,4.759505431459777e-5,0
2.5e-5,150,50,1,255954.79226995332,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002282482706979311,4.004099881092551e-5,0
2.5e-5,200,50,1,255954.79226995332,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004947049651835338,5.2240403714523605e-5,0
2.5e-5,150,50,1,281176.8697974231,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002325618172124094,4.466470430134399e-5,0
2.5e-5,200,50,1,281176.8697974231,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004941983031732117,5.7334348529877664e-5,0
2.5e-5,150,50,1,308884.3596477478,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002373097979629608,4.9877403767666454e-5,0
2.5e-5,200,50,1,308884.3596477478,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004936426788982209,6.291922334442788e-5,0
2.5e-5,150,50,1,339322.17718953296,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0024253319904604612,5.576279131964422e-5,0
2.5e-5,200,50,1,339322.17718953296,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004930334825567479,6.90411732005593e-5,0
2.5e-5,150,50,1,372759.3720314938,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002482752980029951,6.24155200640328e-5,0
2.5e-5,200,50,1,372759.3720314938,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004923656760440751,7.575042122962568e-5,0
2.5e-5,150,50,1,409491.5062380427,1,0.8571428571428571,1,0.1111111111111111,0,0,0.00254571904097909,6.994056220231645e-5,0
2.5e-5,200,50,1,409491.5062380427,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004916337876054398,8.310157821371515e-5,0
2.5e-5,150,50,1,449843.2668969444,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002614673800576118,7.845993154302418e-5,0
2.5e-5,200,50,1,449843.2668969444,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004908318583842366,9.115431041923155e-5,0
2.5e-5,150,50,1,494171.33613238385,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0026899755230407737,8.81077937459676e-5,0
2.5e-5,200,50,1,494171.33613238385,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004899534254844916,9.997245618034371e-5,0
2.5e-5,150,50,1,542867.543932386,1,0.8571428571428571,1,0.1111111111111111,0,0,0.002771991149493631,9.903641415679041e-5,0
2.5e-5,200,50,1,542867.543932386,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004889915000836986,1.0962625383301855e-4,0
2.5e-5,150,50,1,596362.3316594637,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0028609707161922856,1.1140997428097251e-4,0
2.5e-5,200,50,1,596362.3316594637,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004879385085964375,1.2019110954951647e-4,0
2.5e-5,150,50,1,655128.5568595509,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0029570211316782492,1.2540628157206628e-4,0
2.5e-5,200,50,1,655128.5568595509,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0048678620478864055,1.3174910648936733e-4,0
2.5e-5,150,50,1,719685.6730011514,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0030599807872639397,1.4120564962180452e-4,0
2.5e-5,200,50,1,719685.6730011514,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004855257243149678,1.4438878448567885e-4,0
2.5e-5,150,50,1,790604.3210907702,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003169450090607144,1.589953353245037e-4,0
2.5e-5,200,50,1,790604.3210907702,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004841475936626533,1.5820422122901742e-4,0
2.5e-5,150,50,1,868511.3737513521,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0032847298949586004,1.7895761104256766e-4,0
2.5e-5,200,50,1,868511.3737513521,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0048264179013611085,1.732956854337116e-4,0
2.5e-5,150,50,1,954095.4763499944,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003404538180082762,2.0125257517411815e-4,0
2.5e-5,200,50,1,954095.4763499944,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004809965964601645,1.8977998498108034e-4,0
2.5e-5,150,50,1,1048113.1341546853,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0035272073592007226,2.2602521900533083e-4,0
2.5e-5,200,50,1,1048113.1341546853,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004792009568810076,2.0776729401624218e-4,0
2.5e-5,150,50,1,1151395.399326448,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0036502498851207696,2.5335911939504164e-4,0
2.5e-5,200,50,1,1151395.399326448,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004772420471527861,2.2738560229037706e-4,0
2.5e-5,150,50,1,1264855.2168552957,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0037708794231956903,2.8331533340941246e-4,0
2.5e-5,200,50,1,1264855.2168552957,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004751066614400161,2.487666699827918e-4,0
2.5e-5,150,50,1,1389495.494373136,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0038856562574990194,3.158970522457933e-4,0
2.5e-5,200,50,1,1389495.494373136,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004727810791376293,2.720476151883284e-4,0
2.5e-5,150,50,1,1526417.9671752334,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0039909564910374316,3.510723717027841e-4,0
2.5e-5,200,50,1,1526417.9671752334,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004702490865480115,2.973903857899896e-4,0
2.5e-5,150,50,1,1676832.9368110066,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004083191000570042,3.888022382335603e-4,0
2.5e-5,200,50,1,1676832.9368110066,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004674964701577895,3.249370199639876e-4,0
2.5e-5,150,50,1,1842069.9693267164,1,0.8571428571428571,1,0.1111111111111111,0,0,0.00415920721547486,4.2906405597965076e-4,0
2.5e-5,200,50,1,1842069.9693267164,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004645062927250734,3.548568868885766e-4,0
2.5e-5,150,50,1,2023589.6477251556,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004216681766626198,4.718761499577518e-4,0
2.5e-5,200,50,1,2023589.6477251556,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0046126175547993795,3.8731793037976453e-4,0
2.5e-5,150,50,1,2222996.4825261957,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004254411227293314,5.17349168614791e-4,0
2.5e-5,200,50,1,2222996.4825261957,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004577453704091507,4.224951452173461e-4,0
2.5e-5,150,50,1,2442053.0945486496,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004272395456542909,5.65664547543107e-4,0
2.5e-5,200,50,1,2442053.0945486496,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004539390937463735,4.605691386458847e-4,0
2.5e-5,150,50,1,2682695.7952797273,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004271661162445333,6.170502013893305e-4,0
2.5e-5,200,50,1,2682695.7952797273,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004498250820537614,5.017185298865801e-4,0
2.5e-5,150,50,1,2947051.7025518096,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004254077847831703,6.718099213761739e-4,0
2.5e-5,200,50,1,2947051.7025518096,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004453858151495637,5.461186873904787e-4,0
2.5e-5,150,50,1,3237457.54281764,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0042218784964678634,7.30217213341683e-4,0
2.5e-5,200,50,1,3237457.54281764,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004406009687575575,5.939730992685621e-4,0
2.5e-5,150,50,1,3556480.3062231285,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0041773436887875826,7.925386846341187e-4,0
2.5e-5,200,50,1,3556480.3062231285,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004354555410262868,6.454320147333258e-4,0
2.5e-5,150,50,1,3906939.937054613,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004122523091743845,8.590256938817026e-4,0
2.5e-5,200,50,1,3906939.937054613,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004299315972405362,7.006749998089054e-4,0
2.5e-5,150,50,1,4291934.260128778,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004059099758184798,9.298509075883423e-4,0
2.5e-5,200,50,1,4291934.260128778,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0042401585688634485,7.598350612819633e-4,0
2.5e-5,150,50,1,4714866.36345739,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003988357866804868,0.0010051566590381239,0
2.5e-5,200,50,1,4714866.36345739,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004176897008549787,8.2309857084119e-4,0
2.5e-5,150,50,1,5179474.6792312125,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003911225374138377,0.0010850333895938672,0
2.5e-5,200,50,1,5179474.6792312125,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004109462573190481,8.905344061026691e-4,0
2.5e-5,150,50,1,5689866.029018293,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0038283477688523956,0.0011695261079867417,0
2.5e-5,200,50,1,5689866.029018293,1,0.8571428571428571,1,0.1111111111111111,0,0,0.004037743833236565,9.622541404757109e-4,0
2.5e-5,150,50,1,6250551.925273976,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0037401893107632893,0.0012586177268114262,0
2.5e-5,200,50,1,6250551.925273976,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003961689439422621,0.001038309221837041,0
2.5e-5,150,50,1,6866488.450042998,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003647097487406609,0.001352239614262743,0
2.5e-5,200,50,1,6866488.450042998,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0038812685708580646,0.0011187305458627617,0
2.5e-5,150,50,1,7543120.063354608,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0035493776470887136,0.001450256836171398,0
2.5e-5,200,50,1,7543120.063354608,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003796494341967864,0.0012035050927888477,0
2.5e-5,150,50,1,8286427.728546842,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0034473199079170644,0.0015524798567977133,0
2.5e-5,200,50,1,8286427.728546842,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003707464692082882,0.0012925349511757288,0
2.5e-5,150,50,1,9102981.779915227,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0033412510975672155,0.0016586396698726926,0
2.5e-5,200,50,1,9102981.779915227,1,0.8571428571428571,1,0.1111111111111111,0,0,0.00361430079750661,0.0013856989805875334,0
2.5e-5,150,50,1,1e7,1,0.8571428571428571,1,0.1111111111111111,0,0,0.0032315487835056483,0.0017683912360307629,0
2.5e-5,200,50,1,1e7,1,0.8571428571428571,1,0.1111111111111111,0,0,0.003517168361560152,0.0014828315022174367,0
2.5e-5,150,50,1,1e5,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002015730286761541,1.3799656956392899e-5,0
2.5e-5,200,50,1,1e5,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004978995916650293,2.0093131204166152e-5,0
2.5e-5,150,50,1,109854.11419875572,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002031753674696972,1.5261360132987486e-5,0
2.5e-5,200,50,1,109854.11419875572,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004977037822436157,2.206519524540163e-5,0
2.5e-5,150,50,1,120679.26406393289,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0020494030250544863,1.6888099249333417e-5,0
2.5e-5,200,50,1,120679.26406393289,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004974888137473506,2.422995395263163e-5,0
2.5e-5,150,50,1,132571.1365590108,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002068846442693505,1.8700436634461762e-5,0
2.5e-5,200,50,1,132571.1365590108,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0049725282482410175,2.660609129487284e-5,0
2.5e-5,150,50,1,145634.84775012443,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002090268464158035,2.0721817285405734e-5,0
2.5e-5,200,50,1,145634.84775012443,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004969937828466576,2.9213968410754114e-5,0
2.5e-5,150,50,1,159985.87196060573,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002113873596610438,2.297903488245109e-5,0
2.5e-5,200,50,1,159985.87196060573,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004967094306741689,3.20759096573495e-5,0
2.5e-5,150,50,1,175751.06248547928,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0021398859420051403,2.5502734772907202e-5,0
2.5e-5,200,50,1,175751.06248547928,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004963973794798462,3.5216476302896534e-5,0
2.5e-5,150,50,1,193069.77288832495,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002168532116646018,2.8327486159798286e-5,0
2.5e-5,200,50,1,193069.77288832495,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004960549325144251,3.866236035845118e-5,0
2.5e-5,150,50,1,212095.08879201926,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0022001272647212333,3.149472681317028e-5,0
2.5e-5,200,50,1,212095.08879201926,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004956791693120946,4.2442796752860544e-05,0
2.5e-5,150,50,1,232995.1810515372,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0022349317104156476,3.504990667923511e-5,0
2.5e-5,200,50,1,232995.1810515372,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004952669013670179,4.658966205307261e-5,0
2.5e-5,150,50,1,255954.79226995332,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0022733035401417173,3.9046898434773726e-5,0
2.5e-5,200,50,1,255954.79226995332,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004948146339608121,5.1137962192556684e-5,0
2.5e-5,150,50,1,281176.8697974231,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002315515109348005,4.3545010325908433e-5,0
2.5e-5,200,50,1,281176.8697974231,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004943185620509065,5.6125706746699245e-5,0
2.5e-5,150,50,1,308884.3596477478,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002361985683618046,4.861461301708037e-5,0
2.5e-5,200,50,1,308884.3596477478,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004937745303927615,6.159441523822078e-5,0
2.5e-5,150,50,1,339322.17718953296,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0024131196479505916,5.4336829087727545e-5,0
2.5e-5,200,50,1,339322.17718953296,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004931780042802412,6.758934028948178e-5,0
2.5e-5,150,50,1,372759.3720314938,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0024693421135549834,6.0803444382984465e-5,0
2.5e-5,200,50,1,372759.3720314938,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0049252405646671256,7.415975274106865e-5,0
2.5e-5,150,50,1,409491.5062380427,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002531027463281632,6.811657313051672e-5,0
2.5e-5,200,50,1,409491.5062380427,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004918073083333346,8.135927852484359e-5,0
2.5e-5,150,50,1,449843.2668969444,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0025986067424428284,7.63947368738085e-5,0
2.5e-5,200,50,1,449843.2668969444,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004910219163935823,8.924644984512201e-5,0
2.5e-5,150,50,1,494171.33613238385,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0026724552419652805,8.576871442677194e-5,0
2.5e-5,200,50,1,494171.33613238385,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004901615317837283,9.788396086188298e-5,0
2.5e-5,150,50,1,542867.543932386,1,0.8775510204081632,1,0.1111111111111111,0,0,0.002752946721972858,9.63874291869685e-5,0
2.5e-5,200,50,1,542867.543932386,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004892192944060925,1.073408109996374e-4,0
2.5e-5,150,50,1,596362.3316594637,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0028403643230441853,1.084117384506509e-4,0
2.5e-5,200,50,1,596362.3316594637,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004881877535248407,1.1769107732352751e-4,0
2.5e-5,150,50,1,655128.5568595509,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0029348278425473454,1.2201536633140608e-4,0
2.5e-5,200,50,1,655128.5568595509,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004870588116569621,1.2901546487552648e-4,0
2.5e-5,150,50,1,719685.6730011514,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0030362701776181123,1.373793555062424e-4,0
2.5e-5,200,50,1,719685.6730011514,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004858237482085418,1.414010478219401e-4,0
2.5e-5,150,50,1,790604.3210907702,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0031443775998213647,1.5469312043488515e-4,0
2.5e-5,200,50,1,790604.3210907702,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004844732424007072,1.5494039828017677e-4,0
2.5e-5,150,50,1,868511.3737513521,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0032584759484947053,1.741357466701586e-4,0
2.5e-5,200,50,1,868511.3737513521,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004829971742177979,1.6973472392833291e-4,0
2.5e-5,150,50,1,954095.4763499944,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0033774327837843,1.9587406603067953e-4,0
2.5e-5,200,50,1,954095.4763499944,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004813847481358095,1.858915879893016e-4,0
2.5e-5,150,50,1,1048113.1341546853,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0034996722734257427,2.2005708583768124e-4,0
2.5e-5,200,50,1,1048113.1341546853,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004796242952001675,2.035274547347083e-4,0
2.5e-5,150,50,1,1151395.399326448,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003622923459608823,2.467864595273696e-4,0
2.5e-5,200,50,1,1151395.399326448,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0047770348005235315,2.2276512199520258e-4,0
2.5e-5,150,50,1,1264855.2168552957,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0037444383680364734,2.761251637531958e-4,0
2.5e-5,200,50,1,1264855.2168552957,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0047560918908503185,2.437356827940873e-4,0
2.5e-5,150,50,1,1389495.494373136,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003860910674801639,3.080894483096643e-4,0
2.5e-5,200,50,1,1389495.494373136,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004733275061023751,2.66578130866383e-4,0
2.5e-5,150,50,1,1526417.9671752334,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003968699639114233,0.00034265347611740153,0
2.5e-5,200,50,1,1526417.9671752334,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004708435287860849,2.9144128798080227e-4,0
2.5e-5,150,50,1,1676832.9368110066,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0040642184566005235,3.797797620085057e-4,0
2.5e-5,200,50,1,1676832.9368110066,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004681420147928486,3.1847737216994043e-4,0
2.5e-5,150,50,1,1842069.9693267164,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004144145445578504,4.1943519522071347e-4,0
2.5e-5,200,50,1,1842069.9693267164,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004652071215354141,3.4784487719887944e-4,0
2.5e-5,150,50,1,2023589.6477251556,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0042059834867416625,4.61636800434495e-4,0
2.5e-5,200,50,1,2023589.6477251556,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004620204453386676,3.7972786319890434e-4,0
2.5e-5,150,50,1,2222996.4825261957,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0042482232917300045,5.06467286949566e-4,0
2.5e-5,200,50,1,2222996.4825261957,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004585662061237515,4.142841260231085e-4,0
2.5e-5,150,50,1,2442053.0945486496,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004270605308239399,5.540898960655967e-4,0
2.5e-5,200,50,1,2442053.0945486496,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0045482680249328755,4.5168981973597546e-4,0
2.5e-5,150,50,1,2682695.7952797273,1,0.8775510204081632,1,0.1111111111111111,0,0,0.00427395056120505,6.047371781804782e-4,0
2.5e-5,200,50,1,2682695.7952797273,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004507818717477278,4.921488082630067e-4,0
2.5e-5,150,50,1,2947051.7025518096,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0042599754791374815,6.586927096875605e-4,0
2.5e-5,200,50,1,2947051.7025518096,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004464161657719249,5.358137201321595e-4,0
2.5e-5,150,50,1,3237457.54281764,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004230858749215465,7.162356509043621e-4,0
2.5e-5,200,50,1,3237457.54281764,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004417085716487207,5.828959188978244e-4,0
2.5e-5,150,50,1,3556480.3062231285,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004188901395809119,0.00077764753642788325,0
2.5e-5,200,50,1,3556480.3062231285,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004366437569361618,6.335489705339262e-4,0
2.5e-5,150,50,1,3906939.937054613,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004136225302320324,8.431710610998321e-4,0
2.5e-5,200,50,1,3906939.937054613,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004312036459101811,6.879538459845151e-4,0
2.5e-5,150,50,1,4291934.260128778,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004074598312910361,9.130051455664138e-4,0
2.5e-5,200,50,1,4291934.260128778,1,0.8775510204081632,1,0.1111111111111111,0,0,0.00425372832479585,7.462648030997227e-4,0
2.5e-5,150,50,1,4714866.36345739,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0040053942558935145,9.873030320420085e-4,0
2.5e-5,200,50,1,4714866.36345739,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004191369608203868,8.086256063945415e-4,0
2.5e-5,150,50,1,5179474.6792312125,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003929605962302525,0.001066166811882501,0
2.5e-5,200,50,1,5179474.6792312125,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0041248373629837005,8.751593596470737e-4,0
2.5e-5,150,50,1,5689866.029018293,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003847943894374407,0.0011496477717316798,0
2.5e-5,200,50,1,5689866.029018293,1,0.8775510204081632,1,0.1111111111111111,0,0,0.004054025773035862,9.459720207559672e-4,0
2.5e-5,150,50,1,6250551.925273976,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003760895473270883,0.0012377499906253502,0
2.5e-5,200,50,1,6250551.925273976,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003978878198876972,0.001021120339622555,0
2.5e-5,150,50,1,6866488.450042998,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003668828051072549,0.0013304180221082435,0
2.5e-5,200,50,1,6866488.450042998,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003899361022813683,0.0011006380091207817,0
2.5e-5,150,50,1,7543120.063354608,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003572053837704559,0.0014275298637722348,0
2.5e-5,200,50,1,7543120.063354608,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0038154712392354053,0.0011845281393809092,0
2.5e-5,150,50,1,8286427.728546842,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003470859744599516,0.001528911999408374,0
2.5e-5,200,50,1,8286427.728546842,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0037272906052065553,0.0012727090011857636,0
2.5e-5,150,50,1,9102981.779915227,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0033655593446911504,0.0016343161135963856,0
2.5e-5,200,50,1,9102981.779915227,1,0.8775510204081632,1,0.1111111111111111,0,0,0.003634920212257791,0.001365079542367142,0
2.5e-5,150,50,1,1e7,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0032565147316184926,0.0017434175744284988,0
2.5e-5,200,50,1,1e7,1,0.8775510204081632,1,0.1111111111111111,0,0,0.0035385186733779797,0.0014614811757867336,0
2.5e-5,150,50,1,1e5,1,0.8979591836734693,1,0.1111111111111111,0,0,0.002012386200836074,1.3489073550142924e-5,0
2.5e-5,200,50,1,1e5,1,0.8979591836734693,1,0.1111111111111111,0,0,0.0049794111169456775,1.9675089981443555e-5,0
2.5e-5,150,50,1,109854.11419875572,1,0.8979591836734693,1,0.1111111111111111,0,0,0.002028070987140887,1.4915967804912623e-5,0
2.5e-5,200,50,1,109854.11419875572,1,0.8979591836734693,1,0.1111111111111111,0,0,0.004977493636654325,2.1606312783200205e-5,0
2.5e-5,150,50,1,120679.26406393289,1,0.8979591836734693,1,0.1111111111111111,0,0,0.002045347098296643,1.6503607254094266e-5,0
